,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Poster,Rated,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
16 Wishes,0.507277132905,0.812932160435,0.23991094401,0.3685822999,0.317473654002,0.0870169124764,0.202167880518,0.640386453843,0.373659782934,0.632507039948,0.983527595944,0.151654912976,0.806715998152,0.393838406247,0.517788065145,0.623238913311,0.660245538688,0.984325488038,0.720078460207,0.296140505547,0.870548171273,0.722768820814,0.707934934418,0.147395066535,0.800361050516,0.430665217387,0.103185825037,0.141605672456,0.886683516235,0.32844886687,12755.0,0.117287338299,3.13923951392,0.19466875735,0.154135633085,0.0597412779302,0.207840062721,0.0412387299098,0.0681301450412,0.0149745197962,0.154919639357,0.0272050176401,0.00446883575069,0.0,"A 16 year old girl prepares a list of 16 wishes for 8 years, hoping they will come true on her 16th birthday. A fairy comes to give her 16 candles that make the 16 wishes come true. Her ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODk1OTI0MF5BMl5BanBnXkFtZTcwNTMyODMwNA@@._V1_SX300.jpg,G,English,16 Wishes,Canada,Annie DeYoung,N/A,5.5,Peter DeLuise,25 Jun 2010,2010,1 win & 1 nomination.,90,"8,018",tt1646876,Debby Ryan,Jean-Luc Bilodeau,Drama,Family
Not Another Teen Movie,0.351919648712,0.616615526947,0.152626894054,0.46769484457,0.320023785198,0.214195866008,0.212681600399,0.584071325504,0.41140468242,0.466505742661,0.896284217431,0.147538989086,0.60098321972,0.319241139799,0.736104952266,0.631108436993,0.770351328046,0.810646403843,0.601222040424,0.514621711517,0.742261004515,0.789948359992,0.764764896379,0.164924635839,0.649423455388,0.32397898767,0.256492240516,0.133626857884,0.821251972639,0.45624408337,8446.0,0.186242008051,3.2572815534,0.188254795169,0.174757281553,0.0500828794696,0.225787354961,0.044991712053,0.0593180203647,0.0130239166469,0.136869524035,0.027587023443,0.00568316362775,0.0,A sendup of all the teen movies that have accumulated in the past two decades.,https://images-na.ssl-images-amazon.com/images/M/MV5BODYyNTQyNzAzNF5BMl5BanBnXkFtZTgwNTA4ODYxMTE@._V1_SX300.jpg,R,English,Not Another Teen Movie,USA,"Mike Bender, Adam Jay Epstein, Andrew Jacobson, Phil Beauman, Buddy Johnson",32,5.7,Joel Gallen,14 Dec 2001,2001,5 nominations.,89,"81,234",tt0277371,Chyler Leigh,Chris Evans,Comedy,Comedy
Corner Gas The Movie,0.412169601307,0.822746251374,0.199412509784,0.541591324055,0.404614636873,0.115345969965,0.223356990968,0.597295366734,0.177204774856,0.784931252164,0.978587306782,0.0440277509811,0.354885882169,0.186590632313,0.628362945233,0.647945396453,0.5441681036,0.893492478903,0.414991115941,0.331315294617,0.914828508805,0.59700794643,0.878881465547,0.0891125448006,0.642765055897,0.325863391846,0.0887166667236,0.20675793537,0.595381927699,0.576578279843,16437.0,0.144673602239,3.23483604064,0.189024761209,0.177222120825,0.05797894993,0.200766563241,0.0411875646407,0.0666179959847,0.0187382125692,0.120703291355,0.0318792967086,0.00663138042222,0.0,As the town of Dog River goes bankrupt the residents of the town must pack up and move out. However our favourite citizens make one last-ditch effort to save Dog River.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzc3NjQzMV5BMl5BanBnXkFtZTgwMzQwMzQxMzE@._V1_SX300.jpg,N/A,English,Corner Gas: The Movie,Canada,"Brent Butt (story), Andrew Carr (story), Andrew Wreggitt (story), Brent Butt (teleplay), Andrew Carr (teleplay), Andrew Wreggitt (teleplay)",N/A,6.7,David Storey,03 Dec 2014,2014,1 nomination.,90,"1,269",tt3788052,Brent Butt,Gabrielle Miller,Comedy,Comedy
Confetti,0.596782473759,0.885299731769,0.404805164044,0.117096928406,0.2834164918,0.0284637260387,0.226133013514,0.393519313196,0.091810578234,0.871222598642,0.982241872533,0.204872027836,0.810261595995,0.532736516816,0.782269486421,0.932912029766,0.272600882211,0.973900434087,0.814326050798,0.303856539955,0.671047855569,0.340884715647,0.951304556923,0.199635219913,0.837986323589,0.614848253538,0.0967152850452,0.288300962722,0.452988477314,0.767458679218,14911.0,0.116021728925,3.11689356851,0.199315941251,0.131714841392,0.0623700623701,0.229025551606,0.0376902957548,0.0680034873583,0.0213936020388,0.140969753873,0.0288377707733,0.00590168332104,0.0,A mockumentary that follows three couples as they battle it out to win the coveted title of 'Most Original Wedding of the Year'.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjc5NjM0NjE5OV5BMl5BanBnXkFtZTcwMjI5MDE0MQ@@._V1_SX300.jpg,R,English,Confetti,UK,Debbie Isitt (concept),57,5.8,Debbie Isitt,05 May 2006,2006,3 nominations.,100,"4,506",tt0427089,Martin Freeman,Jessica Hynes,Comedy,Music
Eating Out All You Can Eat,0.176873243406,0.547770580147,0.315565054229,0.23828687227,0.170335798954,0.0482533115832,0.0893399507992,0.242566669671,0.339459825955,0.34119688172,0.811926137392,0.272842018277,0.694168379762,0.566176609797,0.833907461467,0.620616287504,0.504067485444,0.910883394822,0.551742002923,0.395847466156,0.717423062198,0.598493611148,0.768589153551,0.122406950183,0.619300532897,0.661019532869,0.305510856071,0.079260527567,0.657640679716,0.633263557511,11230.0,0.149688334817,3.11994657168,0.181834372217,0.151380231523,0.0620658949243,0.23285841496,0.0451469278718,0.0658949243099,0.0173642030276,0.139982190561,0.0315227070347,0.00507569011576,0.0,"A gay Internet connection is made, but entanglements ensue due to hiding behind the name and photo of a straight male stripper who happens to return to the area.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDg3MzMwOV5BMl5BanBnXkFtZTgwNTg3MjcyODE@._V1_SX300.jpg,NOT RATED,English,Eating Out: All You Can Eat,USA,"Phillip J. Bartell, Q. Allan Brocka (characters), Q. Allan Brocka",24,6.0,Glenn Gaylord,09 Oct 2009,2009,N/A,80,"2,429",tt1472059,Rebekah Kochan,Daniel Skelton,Comedy,Drama
Nova Zembla,0.504282890402,0.5156973025,0.153515658706,0.77726078718,0.626813205355,0.738563961782,0.647715036178,0.704105948453,0.427606673215,0.716002414907,0.745757312821,0.110391037319,0.540862180091,0.132761226572,0.164583707004,0.939126989021,0.65242181536,0.712394557427,0.769400214575,0.801156370852,0.706430214755,0.374434125201,0.979349957302,0.5860842716,0.820761989647,0.377020259261,0.271733682695,0.492691424686,0.426168831661,0.396759782865,5702.0,0.215187653455,3.43511048755,0.168888109435,0.220624342336,0.0706769554542,0.19081024202,0.0464749210803,0.054893019993,0.02578042792,0.0903191862504,0.0350754121361,0.00754121360926,0.0,A Dutch exploration team sets sail to find the North East passage to the Indies. The weather had other ideas for them.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc3NDEyMDE2N15BMl5BanBnXkFtZTcwNTY1NjAxNw@@._V1_SX300.jpg,N/A,Dutch,Nova Zembla,Netherlands,"Hugo Heinen, Reinout Oerlemans (idea), Gerrit de Veer (diary)",N/A,5.8,Reinout Oerlemans,24 Nov 2011,2011,2 wins & 2 nominations.,108,"3,448",tt1911607,Doutzen Kroes,Derek de Lint,Drama,History
Far from the Madding Crowd,0.546802121246,0.799093922839,0.226177964952,0.380298938346,0.554763795033,0.183788977613,0.327689028126,0.556836031871,0.219858738521,0.66364418197,0.993624035048,0.147308317105,0.883530487732,0.390819063041,0.402149138071,0.980982107296,0.578251355405,0.981302580871,0.887199401739,0.422403231877,0.712477828,0.31733214112,0.953807963927,0.229504352919,0.851541640999,0.43900911124,0.165458966299,0.143463254414,0.780028353342,0.224569153372,7847.0,0.168599464764,3.21460430738,0.195361284567,0.165540971072,0.0568370077737,0.199056964445,0.0412896648401,0.0690709825411,0.0208997068944,0.151522874984,0.0258697591436,0.00573467567223,0.0,"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzI4NzUwNDgwN15BMl5BanBnXkFtZTgwNTI3MjMwNTE@._V1_SX300.jpg,PG-13,English,Far from the Madding Crowd,UK,"Thomas Hardy (based on the novel by), David Nicholls (screenplay)",71,7.1,Thomas Vinterberg,22 May 2015,2015,6 nominations.,119,"30,858",tt2935476,Carey Mulligan,Matthias Schoenaerts,Drama,Romance
Like Crazy,0.76362485982,0.972609061495,0.407923052339,0.197248809906,0.413997278942,0.0313714432251,0.228061081925,0.510501183108,0.0948986514175,0.887912000518,0.992871151328,0.231010197446,0.848211439175,0.601187996342,0.487225559187,0.930700825461,0.441987323395,0.997350977109,0.844266640809,0.12862958369,0.74145235495,0.317439815687,0.830817955542,0.0839747466248,0.858971095758,0.601985685062,0.0667852085014,0.372884850236,0.724491310204,0.627118302102,10501.0,0.126749833349,3.0118083992,0.19055328064,0.17760213313,0.047900199981,0.226073707266,0.0511379868584,0.0686601276069,0.0159032473098,0.123607275498,0.0258070659937,0.00476145129035,0.0,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_SX300.jpg,PG-13,English,Like Crazy,USA,"Drake Doremus, Ben York Jones",71,6.7,Drake Doremus,27 Jan 2012,2011,9 wins & 6 nominations.,86,"47,454",tt1758692,Anton Yelchin,Felicity Jones,Drama,Romance
Inside Llewyn Davis,0.253823535838,0.708190446773,0.237270814978,0.503501395192,0.282844374827,0.080056930689,0.163376477307,0.439187503094,0.344808778455,0.54643857295,0.938299515953,0.104973249709,0.416857387105,0.320963574226,0.565349721731,0.593155759311,0.60571130144,0.935429999186,0.341872980325,0.192026199549,0.880336267798,0.613027767507,0.808752996061,0.173538771571,0.721114180792,0.473745540496,0.163823922495,0.123759292151,0.681748917272,0.481230563819,11405.0,0.141166155195,3.02209557212,0.172994300745,0.179745725559,0.0496273564226,0.237001315213,0.0370889960544,0.0616396317405,0.0129767645769,0.130206049978,0.0267426567295,0.00797895659798,0.0,A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_SX300.jpg,R,English,Inside Llewyn Davis,USA,"Joel Coen, Ethan Coen",92,7.4,Ethan Coen,10 Jan 2014,2013,Nominated for 2 Oscars. Another 46 wins & 157 nominations.,104,"98,604",tt2042568,Oscar Isaac,Carey Mulligan,Drama,Music
In The Land Of Blood And Honey,0.5474056596,0.667897486446,0.149040928234,0.575679656749,0.612562582096,0.293437967963,0.526887731354,0.81357494315,0.143554403615,0.829921546285,0.992272542211,0.0713249118366,0.732808973837,0.171307132222,0.316508407151,0.89388035005,0.661404081491,0.964629195459,0.765206899028,0.689584982323,0.896297797429,0.427965264203,0.921411873218,0.15277772936,0.752174680939,0.311937961609,0.122987666758,0.154756380893,0.637815777257,0.290897074362,5872.0,0.198739782016,3.25715258856,0.20810626703,0.165701634877,0.0602861035422,0.206232970027,0.0378065395095,0.0587534059946,0.0151566757493,0.141519073569,0.0318460490463,0.00681198910082,0.0,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NzQ0MzQ5M15BMl5BanBnXkFtZTcwMTA3NjgwNw@@._V1_SX300.jpg,R,Bosnian,In the Land of Blood and Honey,USA,Angelina Jolie,56,4.3,Angelina Jolie,16 Feb 2012,2011,Nominated for 1 Golden Globe. Another 5 wins & 6 nominations.,127,"31,560",tt1714209,Zana Marjanovic,Goran Kostic,Drama,Romance
The Amityville Haunting,0.505369088779,0.847663673168,0.289113670385,0.359669929922,0.286519787837,0.0400999703925,0.0939363890388,0.571672117396,0.137530898073,0.818673825555,0.961637337109,0.208516118254,0.58274440507,0.35177321584,0.547418645996,0.747824690834,0.565390262224,0.989800828478,0.615025422853,0.232593215129,0.487350310642,0.619173711692,0.537624815787,0.0306322353404,0.446997726599,0.472868116796,0.103339933887,0.130186175215,0.684394496468,0.310841342189,11807.0,0.096129414754,3.11959007369,0.0897772507834,0.595832980435,0.0127043279411,0.210383670704,0.00830016092149,0.00770729228424,0.00372660286271,0.0412467180486,0.00863894299992,0.00287964766664,0.0,This movie is a 'found-footage' film about the Benson family who move in to the infamous house where the DeFeo family were murdered in the 1970s over 30 years earlier. Things start ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzMTM0NDA0NV5BMl5BanBnXkFtZTgwNTAyMjM5MTE@._V1_SX300.jpg,NOT RATED,English,The Amityville Haunting,USA,N/A,N/A,2.7,Geoff Meed,13 Dec 2011,2011,N/A,86,"1,775",tt2042447,Luke Barnett,Casey Campbell,Horror,Horror
Meet the Parents,0.283365303194,0.719895831398,0.186843111464,0.846011478132,0.340075309264,0.12282159508,0.118105080816,0.576356152962,0.177361401647,0.602723709076,0.90470207365,0.0820028064808,0.349721579333,0.292265715033,0.408908646826,0.692666242468,0.594879889082,0.954383841923,0.414667447141,0.353187985668,0.583865275917,0.610155142196,0.663965680114,0.0928964736884,0.592536307088,0.356984013474,0.495945105539,0.110484318261,0.668137676685,0.200536943299,15364.0,0.138049986983,3.05922936735,0.165451705285,0.209385576673,0.0508331163759,0.249023691747,0.0430877375683,0.0586435824004,0.0142541004947,0.093074720125,0.0301353814111,0.00429575631346,0.0,"Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzYyMjc5NV5BMl5BanBnXkFtZTgwOTEwODMxMDE@._V1_SX300.jpg,PG-13,English,Meet the Parents,USA,"Greg Glienna, Mary Ruth Clarke, Greg Glienna (story), Mary Ruth Clarke (story), Jim Herzfeld (screenplay), John Hamburg (screenplay)",73,7.0,Jay Roach,06 Oct 2000,2000,Nominated for 1 Oscar. Another 7 wins & 14 nominations.,108,"263,276",tt0212338,Robert De Niro,Ben Stiller,Comedy,Romance
Now and Then,0.819754528934,0.918596974617,0.336757959152,0.359682160179,0.595896654244,0.166598936644,0.259599538738,0.729690857985,0.0718870328005,0.92920302376,0.997099076257,0.143641380611,0.836409011674,0.323636302931,0.283780225845,0.965982706246,0.390546540371,0.993418904934,0.904056666265,0.457620009802,0.623219987114,0.133102571675,0.952045976445,0.148952642388,0.794380333203,0.344212255663,0.0554292007372,0.164796709968,0.547065301603,0.380073289014,8416.0,0.19522338403,3.29241920152,0.189282319392,0.172409695817,0.0582224334601,0.220651140684,0.0420627376426,0.068322243346,0.0228136882129,0.129990494297,0.0261406844106,0.0043963878327,0.0,Four 12-year-old girls grow up together during an eventful small-town summer in 1970.,http://ia.media-imdb.com/images/M/MV5BMTY4MjMwNzA1NF5BMl5BanBnXkFtZTcwNzEwNTYyMQ@@._V1_SX300.jpg,PG-13,English,Now and Then,USA,I. Marlene King,N/A,6.7,Lesli Linka Glatter,20 Oct 1995,1995,1 nomination.,100,"21,631",tt0114011,Christina Ricci,Rosie O'Donnell,Comedy,Drama
White On Rice,0.45278643911,0.707699034333,0.441366997476,0.617150127507,0.306309204057,0.191454798157,0.122390665079,0.480799939895,0.278064449241,0.499003317754,0.907175001011,0.22236251081,0.514058730389,0.415147552842,0.433482448665,0.682797217087,0.392908916884,0.967241532901,0.594919438272,0.513007932714,0.392716230385,0.424359062623,0.599519552412,0.13667746095,0.356299385853,0.515150657095,0.381386252548,0.121738009585,0.543533615522,0.197436582778,2386.0,0.273260687343,3.24140821459,0.211651299246,0.186504610226,0.0620284995809,0.185247275775,0.0553227158424,0.0792120704107,0.0125733445096,0.107292539816,0.0314333612741,0.00419111483655,0.0,"Forty-year-old Jimmy is growing up, or at least he's getting older. While mooching the upper bunk of his ten-year-old nephew's bed, he enjoys the never-ending generosity of his sister Aiko,...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMTc4ODA4NV5BMl5BanBnXkFtZTcwMDMwNDk5Mw@@._V1_SX300.jpg,PG-13,Japanese,White on Rice,USA,"Dave Boyle (screenplay), Joel Clark (screenplay)",45,6.2,Dave Boyle,17 Mar 2009,2009,3 wins.,83,476,tt0892904,Hiroshi Watanabe,Nae,Comedy,Comedy
Unmistaken Child,0.711789435647,0.815831396322,0.392018580247,0.409552642178,0.557927531724,0.243179005436,0.371940056577,0.652192687863,0.130304253566,0.833700729329,0.988237272522,0.233236299204,0.882406295785,0.414564770167,0.184372670758,0.960533602804,0.303069637398,0.967661637468,0.909969809755,0.46586575409,0.613271912683,0.0329442715012,0.957323779418,0.541888552017,0.899151892333,0.429015222812,0.279969259507,0.195891519092,0.50500674138,0.196139711228,5355.0,0.180018674136,3.31764705882,0.185994397759,0.16974789916,0.0552754435107,0.226517273576,0.0401493930906,0.0735760971055,0.019421101774,0.11746031746,0.0304388422035,0.0102707749767,0.0,"In Nepal, a venerable monk, Geshe Lama Konchog, dies and one of his disciples, a youthful monk named Tenzin Zopa, searches for his master's reincarnation. The film follows his search to the...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NjE4MzE5MV5BMl5BanBnXkFtZTcwNDExMjE1Mg@@._V1_SX300.jpg,N/A,English,Unmistaken Child,Israel,"Ilil Alexander (screenwriter), Nati Baratz",66,7.7,Nati Baratz,N/A,2008,9 wins & 3 nominations.,102,627,tt1286798,Tenzin Zopa,Tenzin Zopa,Documentary,Documentary
Dallas Buyers Club,0.111633487523,0.351488980983,0.250551636127,0.626397608105,0.431728773541,0.469124339898,0.263379215065,0.505148856212,0.406274068078,0.326815323297,0.870049016033,0.100303589249,0.34501052905,0.197878260663,0.723629774125,0.489719409734,0.522925183941,0.539750769212,0.251675997378,0.652531266488,0.902701780217,0.427001084004,0.949857147554,0.418489893712,0.667321597057,0.543688884507,0.407021393292,0.0612266121358,0.443812168406,0.696120461258,12211.0,0.170010646139,3.32216853657,0.180247317992,0.205552370813,0.0556874948817,0.205961837687,0.0408647940382,0.0542134141348,0.0122840062239,0.130374252723,0.029154041438,0.0081893374826,0.0,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_SX300.jpg,R,English,Dallas Buyers Club,USA,"Craig Borten, Melisa Wallack",84,8.0,Jean-Marc Vallée,22 Nov 2013,2013,Won 3 Oscars. Another 79 wins & 78 nominations.,117,"331,871",tt0790636,Matthew McConaughey,Jennifer Garner,Biography,Drama
Ring The,0.198432120502,0.455701336509,0.874990868732,0.158954044851,0.173332748335,0.164612678854,0.0707421233131,0.0242948981796,0.451961166102,0.235247079478,0.6821812888,0.818611843414,0.808040099014,0.85215621562,0.518040314698,0.924826860558,0.083913820133,0.900368904317,0.755697080884,0.154149898347,0.557818652817,0.0510035637874,0.6839997537,0.876775792997,0.758567460651,0.944317647033,0.810483441168,0.0825804319552,0.245969339166,0.67251696199,8514.0,0.16149870801,3.2984496124,0.194268264036,0.170894996476,0.0439276485788,0.272492365516,0.0354709889594,0.0608409678177,0.0137420718816,0.122621564482,0.0237256283768,0.00469814423303,0.0,"When high-powered sports agent Rob Decker arrives looking for his next major league prospect, he finds more than he bargained for at the Cooke Boys Ranch. As he works to secure Shawn Hart, ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzc2OTA2Ml5BMl5BanBnXkFtZTgwNzIyNzA2MDE@._V1_SX300.jpg,PG,English,Ring the Bell,USA,"Mark Miller, Thomas Weber",N/A,6.4,Thomas Weber,09 Apr 2013,2013,N/A,97,326,tt2327495,Ryan Scharoun,Ashley Nicole Anderson,Drama,Drama
