,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,WORDS,DIVERSITY,LENGTH,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,Poster,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
Buffering 2011.txt,0.270637299232,0.54412317633,0.588311414562,0.283555565519,0.203842402612,0.134557625939,0.199887056338,0.161212026177,0.301526400131,0.503809250837,0.836310329962,0.224489012503,0.472851196744,0.496504229579,0.780782621606,0.600291154967,0.276729525987,0.812205136852,0.341476430667,0.304179501573,0.772728153655,0.310694096305,0.806717428153,0.395812927094,0.518145600111,0.712556941617,0.399815705206,0.229403476652,0.285064758378,0.705607043036,4936.0,0.249189627229,3.33650729335,0.198338735818,0.173217179903,0.0684764991896,0.176863857374,0.05085089141,0.0626012965964,0.0131685575365,0.132495948136,0.0358589951378,0.0103322528363,0.00729335494327,From the makers of Shank and Release comes this raunchy British comedy about a young couple who decide to broadcast their sex life via webcam to pay the bills.,,True,English,Buffering,UK,"Darren Flaxstone, Christian Martin",,4.7,"Darren Flaxstone, Christian Martin",,2011,,80,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0NDc0NzgzMl5BMl5BanBnXkFtZTgwNDMwNTA2MDE@._V1_SX300.jpg,386,tt1715322,Alex Anthony, Conner Mckenzy,Comedy,Comedy
Alex of Venice 2014.txt,0.666017243596,0.938903743679,0.316028878177,0.224962094081,0.495126535027,0.0515309971217,0.199323765284,0.709162887845,0.136537769618,0.896391612317,0.99162647902,0.095079609534,0.616486215472,0.415738869999,0.519919119595,0.739417490516,0.560218097829,0.995348189043,0.668126241996,0.220631058372,0.824001238456,0.525581016298,0.862292501569,0.0269251804593,0.729482581111,0.457072353086,0.0323922272529,0.249327532575,0.773296099044,0.551399872987,10534.0,0.12265046516,3.0316119233,0.197265995823,0.138029238656,0.0486045187013,0.244161761914,0.0362635276248,0.0657869755079,0.0156635655971,0.147047655212,0.0314220618948,0.00398708942472,0.0120561989747,A workaholic attorney is forced to reinvent her life after her husband suddenly leaves.,R,True,English,Alex of Venice,USA,"Jessica Goldberg, Katie Nehra, Justin Shilton",56.0,5.8,Chris Messina,17 Apr 2015,2014,1 nomination.,86,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTUxMDcxNl5BMl5BanBnXkFtZTgwODc0Mjk1NDE@._V1_SX300.jpg,"2,175",tt2977090,Mary Elizabeth Winstead, Don Johnson,Drama,Drama
Mean Machine 2001.txt,0.157712467303,0.148045770388,0.229202100533,0.382812512574,0.131445818278,0.197170398388,0.140494820758,0.179289922913,0.4351156116,0.242088947068,0.516064150385,0.084837729433,0.146401390623,0.128617038803,0.8026608528,0.2741056926,0.517524620142,0.506190881896,0.133712144037,0.520057789543,0.511443240609,0.71257018719,0.866799346664,0.345742398616,0.0952414914093,0.580830759218,0.345493060582,0.212999019309,0.317312055618,0.481405170779,10908.0,0.163091309131,3.14805647231,0.178767876788,0.17904290429,0.0613311331133,0.231848184818,0.0361202786945,0.0550971763843,0.014301430143,0.120462046205,0.0335533553355,0.00925925925926,0.00815914924826,A soccer star jailed for assault leads a group of inmates in a match against prison guards.,R,True,English,Mean Machine,"UK, USA","Tracy Keenan Wynn (earlier screenplay ""The Longest Yard""), Charlie Fletcher (screenplay), Chris Baker (screenplay), Andrew Day (screenplay)",45.0,6.5,Barry Skolnick,26 Dec 2001,2001,,99,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODk0OTMyNF5BMl5BanBnXkFtZTcwMTcyMTMyMQ@@._V1_SX300.jpg,"29,629",tt0291341,Vinnie Jones, David Kelly,Comedy, Crime
The SpongeBob Movie Sponge Out of Water 2015.txt,0.569058348486,0.914725926344,0.353964364611,0.833725494764,0.391557953219,0.214614984728,0.0737563354875,0.736268013699,0.22287840972,0.9604624121,0.985546843683,0.023741876983,0.402457701066,0.103229354844,0.384736231799,0.618994763444,0.399853370075,0.922609842856,0.648167988182,0.308319904388,0.960398773587,0.296585663468,0.792093161647,0.215041915987,0.797190968816,0.130324555705,0.00905237267616,0.277950823311,0.736708304636,0.664183360722,9628.0,0.159742417948,3.30016618197,0.177710843373,0.194640631491,0.0558786871624,0.222683838803,0.0425841296219,0.0594100540091,0.0132945575405,0.120274200249,0.0256543415039,0.00405068550062,0.0148525135023,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.",PG,True,English,The SpongeBob Movie: Sponge Out of Water,USA,"Glenn Berger (screenplay), Jonathan Aibel (screenplay), Stephen Hillenburg (story), Paul Tibbitt (story), Stephen Hillenburg (series ""SpongeBob SquarePants"")",62.0,6.0,"Paul Tibbitt, Mike Mitchell",06 Feb 2015,2015,1 win & 6 nominations.,92,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_SX300.jpg,"35,174",tt2279373,Antonio Banderas, Eric Bauza,Animation, Adventure
Viktor 2014.txt,0.485238429072,0.451178060671,0.23866928219,0.0723246629869,0.43576100686,0.192878880824,0.411521387659,0.335891906784,0.321344708114,0.128762641002,0.958354822293,0.316936817548,0.936999454125,0.553893933903,0.534875348169,0.951506583286,0.589537453215,0.949422021893,0.917185099671,0.605999117982,0.694066531247,0.277472217106,0.86895371706,0.301289292565,0.478671437522,0.725639664352,0.550192650654,0.108672769222,0.760672175105,0.158220025619,4828.0,0.18371996686,3.25766362883,0.194697597349,0.169635459818,0.0579950289975,0.197597348799,0.0345898922949,0.054473902237,0.0147058823529,0.167564208782,0.0337613918807,0.00973487986744,0.00559237779619,"After spending seven years in jail for an art heist, Frenchman Victor Lambert returns to Moscow to uncover the circumstances behind his son Jeremy's brutal murder. He is backed by his lover...",,True,English,Viktor,"France, Russia",Philippe Martinez,27.0,3.7,Philippe Martinez,04 Sep 2014,2014,,134,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODgzMDczNV5BMl5BanBnXkFtZTgwOTkwNjczMzE@._V1_SX300.jpg,321,tt2940280,Gérard Depardieu, Elizabeth Hurley,Action, Drama
Flawless 2007.txt,0.661730836375,0.734059424212,0.248944192067,0.26375431793,0.604431277464,0.462574846599,0.524403350224,0.579504746595,0.139540670496,0.84081546267,0.942651649767,0.125217927148,0.723828788327,0.198006721982,0.342238477778,0.954267863011,0.545024838621,0.713738828798,0.792986604964,0.693512451266,0.656051875405,0.19834911992,0.988838658572,0.194795226157,0.629619165053,0.401414795862,0.145066972926,0.381767206144,0.391853130663,0.719371937913,10265.0,0.188796882611,3.54232830005,0.186166585485,0.190063321968,0.0699464198734,0.176814417925,0.0485143692158,0.0593278129566,0.0172430589381,0.124695567462,0.0281539210911,0.00993667803215,0.0100340964442,"Set in 1960 London, where a soon to retire caretaker convinces a glass-ceiling constrained American executive to help him steal a handful of diamonds from their employer, the London Diamond Corporation.",PG-13,True,English,Flawless,"UK, Luxembourg",Edward Anderson,57.0,6.8,Michael Radford,28 Mar 2008,2007,,108,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTQ2NDU5MF5BMl5BanBnXkFtZTcwODI1MzI2MQ@@._V1_SX300.jpg,"19,669",tt0780516,Demi Moore, Michael Caine,Crime, Drama
Problem Child 2 1991.txt,0.326689818336,0.666455864722,0.18500686025,0.471301947829,0.345809266188,0.173427765674,0.23370142321,0.569222044152,0.400553674372,0.43209319203,0.941095171227,0.147007614726,0.510748517904,0.322613523534,0.696866767099,0.585848183505,0.776027790559,0.902253441107,0.565540868893,0.469111874926,0.760113790228,0.803700463761,0.648491089886,0.122345962166,0.567445673712,0.403774784176,0.228418432334,0.173318766382,0.801856114263,0.322565747874,10166.0,0.161420421011,3.17351957505,0.190143615975,0.166437143419,0.0514459964588,0.207849695062,0.0516427306709,0.0611843399567,0.0154436356482,0.139681290576,0.0292150304938,0.00786936848318,0.0110171158765,Junior's back in his first adventure since his last! Junior and Ben move to Mortville which seems like the perfect town to live in. The Healys have a nice new house--and Junior get's a cool...,PG-13,True,English,Problem Child 2,USA,"Scott Alexander (characters), Larry Karaszewski (characters), Scott Alexander, Larry Karaszewski",,4.5,Brian Levant,03 Jul 1991,1991,3 nominations.,90,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTYwNTg3OF5BMl5BanBnXkFtZTcwNDc1NDMyMQ@@._V1_SX300.jpg,"16,956",tt0102719,John Ritter, Michael Oliver,Comedy, Family
The Art of the Steal 2013.txt,0.217450039069,0.452081990214,0.27411508678,0.427083108871,0.245742091986,0.20101591546,0.195091160155,0.265328024748,0.422208598014,0.405147632684,0.766359657897,0.113879229291,0.478267728152,0.239552418873,0.703413162389,0.68593759208,0.531597332651,0.633779361587,0.466458431743,0.419865791117,0.860739045688,0.565574043617,0.954425076066,0.494874070392,0.724935486357,0.506157086735,0.237265224495,0.196484783757,0.551952589825,0.71644388575,14424.0,0.1455213533,3.20493621742,0.171242373821,0.214156960621,0.0550471436495,0.207293399889,0.0424292845258,0.0547004991681,0.0179561841375,0.113699389906,0.0286328341653,0.011716583472,0.00831946755408,"Crunch Calhoun, a semi-reformed art thief, agrees to get his old gang back together to pull off one last heist.",R,True,English,The Art of the Steal,"Canada, USA",Jonathan Sobol,53.0,6.3,Jonathan Sobol,20 Jun 2014,2013,5 nominations.,90,https://images-na.ssl-images-amazon.com/images/M/MV5BNjUxNjYyNTUxMF5BMl5BanBnXkFtZTgwNDgyMDcyMTE@._V1_SX300.jpg,"18,958",tt2172985,Kurt Russell, Matt Dillon,Comedy, Crime
Q  A 1990.txt,0.250165753288,0.24472414848,0.219885466725,0.373180406902,0.32393176508,0.240097525572,0.162170757851,0.352525661586,0.344826557597,0.290862267177,0.682264159495,0.225815653961,0.632437123251,0.26728980507,0.698748655917,0.847169754171,0.651609670563,0.730719067277,0.568393116705,0.567855268775,0.458537241053,0.526627269992,0.888547654228,0.314004587384,0.417218732127,0.645974789386,0.592853747008,0.0958230584396,0.586743793858,0.406084006558,19565.0,0.129005877843,3.32072578584,0.183184257603,0.196728852543,0.0613851265014,0.208740097112,0.0366470738564,0.0535139279325,0.0168668540762,0.13697929977,0.0290825453616,0.00812675696397,0.00306670074112,"A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuses to help him in this gritty ...",R,True,English,Q & A,USA,"Edwin Torres (book), Sidney Lumet (screenplay), Alan Smithee (screenplay)",,6.5,Sidney Lumet,27 Apr 1990,1990,,132,http://ia.media-imdb.com/images/M/MV5BMjE0NjkyMjM3MF5BMl5BanBnXkFtZTcwODc0OTIyMQ@@._V1_SX300.jpg,"3,895",tt0100442,Nick Nolte, Timothy Hutton,Crime, Drama
Snow in Paradise 2014.txt,0.429053743167,0.633193187061,0.120816474906,0.37948462921,0.455356128216,0.225132944799,0.306824279897,0.567219000991,0.305087656125,0.321463107012,0.968399082484,0.0665382083696,0.718102315535,0.197306720832,0.519866553149,0.86229313436,0.709921845935,0.909146595573,0.832866659715,0.686795843662,0.905059394677,0.581912025239,0.975971726767,0.260402942982,0.782341432574,0.347442469079,0.110678156474,0.104596717263,0.749156072871,0.291416124265,4326.0,0.217984281091,3.14170134073,0.20319001387,0.156495607952,0.0487748497457,0.219833564494,0.0367545076283,0.0580212667591,0.0101710587147,0.173139158576,0.0196486361535,0.00485436893204,0.00115580212668,"Dave's a petty criminal living on drugs and violence in London. When his actions kill his best friend, he's propelled into feelings of shame and remorse. Discovering Islam, he begins to find peace but his old life comes back to test him.",,True,English,Snow in Paradise,UK,"Martin Askew, Andrew Hulme",,4.6,Andrew Hulme,13 Feb 2015,2014,2 nominations.,108,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcxODg1NDU1Ml5BMl5BanBnXkFtZTgwNTcwOTU3MTE@._V1_SX300.jpg,313,tt2147521,Frederick Schmidt, Martin Askew,Thriller,Thriller
xXx 2002.txt,0.209089272211,0.277134374213,0.0859076465276,0.803952987897,0.373994281336,0.478651623006,0.373371105837,0.662948163969,0.478073772846,0.285634072395,0.800707071076,0.0277137288591,0.215266447222,0.0860375193632,0.401080744155,0.390040883969,0.746994246531,0.623958211032,0.317323477765,0.807759595854,0.881727750412,0.8015399453,0.92680333915,0.283035849272,0.318598890765,0.311561418983,0.34967945835,0.122552021907,0.501688569206,0.220398091768,7852.0,0.241467142129,3.54100866021,0.200076413653,0.209118695874,0.0610035659705,0.186449312277,0.0574375955171,0.0469943963321,0.0118441161488,0.101502801834,0.0355323484463,0.00955170657157,0.00522159959246,"An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.",PG-13,True,English,xXx,USA,Rich Wilkes,48.0,5.8,Rob Cohen,09 Aug 2002,2002,4 wins & 13 nominations.,124,https://images-na.ssl-images-amazon.com/images/M/MV5BM2EyNTY2ODItYTI2Yi00YWVjLWE0NjItMDZkMjBmNzY5MDc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"143,643",tt0295701,Vin Diesel, Asia Argento,Action, Adventure
Roxanne 1987.txt,0.58631303826,0.93423873541,0.374705702533,0.415239715069,0.316164086835,0.0255873010471,0.0923465955698,0.502020844551,0.132038769478,0.871961678164,0.996018122856,0.0828923536539,0.720263220584,0.38251649856,0.577594152641,0.720208924379,0.34348475777,0.991712254405,0.642122487125,0.124491376141,0.855351699629,0.327105538555,0.842319207315,0.129803187896,0.843384847561,0.36405979567,0.0598492023854,0.179319462257,0.684949593689,0.61338224779,15516.0,0.117556071152,3.00708945605,0.181747873163,0.143400360918,0.0499484403197,0.261794276875,0.0383475122454,0.0630961588038,0.0133410672854,0.141724671307,0.0230085073473,0.0072183552462,0.0152101056973,"Based on the play ""Cyrano de Bergerac"", large nosed C.D. Bales falls for the beautiful Roxanne while she falls for his personality but another man's looks.",PG,True,English,Roxanne,USA,"Edmond Rostand (play), Steve Martin (screenplay)",,6.6,Fred Schepisi,19 Jun 1987,1987,Nominated for 1 Golden Globe. Another 3 wins & 1 nomination.,107,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNjQ0Mjg0Nl5BMl5BanBnXkFtZTgwMTQ1ODUxMDI@._V1_SX300.jpg,"32,943",tt0093886,Steve Martin, Daryl Hannah,Comedy, Romance
Good Vibrations 2012.txt,0.214820245831,0.34369100286,0.160120560248,0.259124641767,0.230971066187,0.135240298317,0.297544651479,0.195585248501,0.384373630239,0.289336749721,0.800516840915,0.180215825005,0.614391606345,0.242078860439,0.832068551104,0.893897455329,0.762302205982,0.709867951242,0.618711630521,0.551825242383,0.728170166742,0.889352103267,0.940306205782,0.511851608603,0.636631021184,0.670329389564,0.291336506458,0.216999274982,0.485584141642,0.801345346915,10018.0,0.1687961669,3.28987821921,0.184967059293,0.184967059293,0.0604911159912,0.196945498103,0.041325613895,0.0655819524855,0.0174685565981,0.1261728888,0.0309443002595,0.00678778199241,0.00379317228988,"A chronicle of Terri Hooley's life, a record-store owner instrumental in developing Belfast's punk-rock scene.",,True,English,Good Vibrations,"UK, Ireland","Colin Carberry (screenplay), Glenn Patterson (screenplay)",,7.2,"Lisa Barros D'Sa, Glenn Leyburn",29 Mar 2013,2012,Nominated for 1 BAFTA Film Award. Another 4 wins & 5 nominations.,103,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTYwMDIwM15BMl5BanBnXkFtZTcwODQ4NzcyOQ@@._V1_SX300.jpg,"3,673",tt1920945,Jodie Whittaker, Liam Cunningham,Biography, Drama
Brave New World 1998.txt,0.817257042345,0.915905652882,0.487712485886,0.370112264242,0.786895563024,0.473196996782,0.643055403692,0.745521141921,0.129572315997,0.901428881881,0.991340191491,0.15859959608,0.867333691441,0.270527901015,0.155054443971,0.98592544206,0.351286402594,0.901359114498,0.931094562463,0.661491602318,0.844806016643,0.0471049707173,0.999450895555,0.516470166453,0.980586257853,0.395703993379,0.0323794424234,0.336925074004,0.339851689327,0.873428500301,7972.0,0.18602609132,3.51567987958,0.196312092323,0.187907676869,0.0568238835926,0.211239337682,0.0497992975414,0.0598344204717,0.0214500752634,0.111264425489,0.0243351731059,0.00426492724536,0.00275965880582,"In a futuristic totalitarian utopian society, babies are created through genetic engineering, everyone have predestined place in society and their minds are conditioned to follow the rules. A tragic outsider jeopardizes the status quo.",,True,English,Brave New World,USA,"Aldous Huxley (book), Dan Mazur (teleplay), David Tausik (teleplay)",,5.2,"Leslie Libman, Larry Williams",19 Apr 1998,1998,,87,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MTQwMTM4N15BMl5BanBnXkFtZTcwNzA4ODUxMQ@@._V1_SX300.jpg,"1,575",tt0145600,Peter Gallagher, Leonard Nimoy,Drama, Sci-Fi
Please Give 2010.txt,0.701195447255,0.971999517301,0.448302277145,0.296835065631,0.265028100656,0.0114322167737,0.0544017479352,0.453619894893,0.0457074633337,0.927477502247,0.99830782059,0.150741349803,0.821738211563,0.542389997769,0.664673641141,0.872459044586,0.190829015425,0.99745773209,0.809212996465,0.145618897521,0.613115711684,0.189018899661,0.794606454771,0.0314876783766,0.801227326661,0.463962192175,0.063399000276,0.0676638580126,0.545398588298,0.533922558671,12584.0,0.121741894469,3.02606484425,0.192148760331,0.131913541004,0.0493483788938,0.249284806103,0.0499841068023,0.0691354100445,0.0108868404323,0.15034965035,0.0205022250477,0.00540368722187,0.0115225683408,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",R,True,English,Please Give,USA,Nicole Holofcener,78.0,6.6,Nicole Holofcener,18 Jun 2010,2010,5 wins & 16 nominations.,90,https://images-na.ssl-images-amazon.com/images/M/MV5BNTczOTAxOTMyM15BMl5BanBnXkFtZTcwMTgyNTIyMw@@._V1_SX300.jpg,"9,868",tt0878835,Rebecca Hall, Elizabeth Keener,Comedy, Drama
In the Army Now 1994.txt,0.414657851159,0.757049738078,0.123448162249,0.770746426948,0.469105047209,0.18799849755,0.232897574427,0.791778288039,0.233473870077,0.80402986233,0.978133898356,0.0244795865397,0.407903324745,0.111643546843,0.461002080663,0.523862056194,0.685307065156,0.899980722541,0.377782727898,0.393078583419,0.929382666451,0.592860713372,0.895869591584,0.18126879125,0.713945679228,0.203752418707,0.0914534544335,0.231087951457,0.753734099497,0.388269597438,13378.0,0.151068919121,3.10225743758,0.172372551951,0.175063537151,0.052399461803,0.252653610405,0.0464194946928,0.0521004634475,0.0138286739423,0.11982359097,0.0277320974735,0.00889520107639,0.0114366870982,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,PG,True,English,In the Army Now,USA,"Steve Zacharias (story), Jeff Buhai (story), Robbie Fox (story), Ken Kaufman (screenplay), Stu Krieger (screenplay), Daniel Petrie Jr. (screenplay), Fax Bahr (screenplay), Adam Small (screenplay)",,4.8,Daniel Petrie Jr.,12 Aug 1994,1994,,91,,"9,965",tt0110123,Pauly Shore, Andy Dick,Comedy, War
